Gene ID,Gene class (BV-BRC),Gene subsystem (BV-BRC),Gene annotation (BV-BRC),logFC,logCPM,PValue,FDR,Bt_1_mono_rep1,Bt_1_mono_rep2,Bt_1_mono_rep3,Bt_1_mono_rep4,Bt_1_mono_rep5,Bil_Bt_rep1,Bil_Bt_rep2,Bil_Bt_rep3,Bil_Bt_rep4,Bil_Bt_rep5,Bil_Bt_rep6
QI0072_3868,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Outer membrane TonB-dependent transporter utilization system for glycans and polysaccharides (PUL) SusC family,-1.015823549,2.672766316,1.46E-05,3.88E-05,341.249,149.458,213.758,181.795,277.687,56.901,66.671,69.61,70.389,55.715,43.291
QI0072_3870,#N/A,#N/A,Arylsulfatase (EC 3.1.6.1),-1.567163428,1.606340128,3.30E-08,1.21E-07,175.144,65.388,159.291,82.634,130.676,24.253,25.354,19.609,18.837,25.936,15.392
QI0072_3873,#N/A,#N/A,arylsulfatase A precursor,-1.128269688,2.239347608,1.19E-05,3.20E-05,246.332,144.269,158.263,132.214,180.701,42.909,35.683,50.002,47.587,37.464,36.557
QI0072_3878,#N/A,#N/A,Protein AraJ precursor,1.777978391,7.136560982,9.41E-33,1.71E-31,1789.86,1055.549,1657.653,1506.006,2386.883,2823.606,2992.676,3525.619,3041.614,3024.003,2244.382
QI0072_3879,#N/A,#N/A,hypothetical protein,2.44188981,3.596258239,6.15E-32,1.06E-30,110.736,46.706,113.045,73.338,157.22,325.55,373.732,269.618,206.211,273.774,217.416
QI0072_388,#N/A,#N/A,hypothetical protein,-2.251334053,6.886811215,1.25E-22,1.41E-21,7620.466,4522.151,4864.026,4754.557,5814.071,968.254,817.892,460.801,500.657,530.257,488.704
QI0072_3880,#N/A,#N/A,hypothetical protein,1.205901919,0.433791153,8.19E-05,0.000195606,9.04,15.569,23.637,16.527,42.878,25.186,44.134,30.393,23.794,16.33,14.43
QI0072_3889,#N/A,#N/A,putative sialic acid-specific acetylesterase,-1.439606682,2.88802615,1.47E-16,1.14E-15,267.801,226.263,327.831,259.264,446.137,67.162,79.817,56.865,47.587,67.243,32.709
QI0072_3892,#N/A,#N/A,Uncharacterized membrane-anchored protein YitT family,1.037558523,7.030348464,1.98E-15,1.41E-14,1897.207,1544.402,2563.043,2236.284,3343.473,2058.705,2942.908,3039.327,2277.245,2444.754,1850.918
QI0072_3894,#N/A,#N/A,OmpA domain protein,1.079238749,6.405743302,4.16E-12,2.24E-11,1693.814,854.196,1399.705,1301.486,2069.38,1374.957,2051.772,1746.142,1496.022,1595.574,1284.291
QI0072_3896,Carbohydrates,Galactose utilization,alpha-galactosidase (EC 3.2.1.22),-1.672752909,1.439324439,1.42E-10,6.60E-10,87.007,76.805,125.377,115.688,155.178,16.791,19.72,16.667,7.931,28.818,17.316
QI0072_3897,#N/A,#N/A,sialic acid-specific 9-O-acetylesterase,-1.749382466,1.354505516,0.000910108,0.001845853,18.079,107.942,155.18,111.556,136.802,13.992,3.756,13.726,14.871,28.818,17.316
QI0072_3907,#N/A,#N/A,hypothetical protein,-1.303337199,0.204466838,0.000247236,0.000550713,27.119,35.289,70.91,35.119,32.669,13.059,15.024,5.883,6.94,7.685,3.848
QI0072_3912,#N/A,#N/A,hypothetical protein,1.053664448,2.512272342,5.32E-07,1.69E-06,128.816,71.615,81.187,70.239,137.823,112.87,118.317,113.73,105.088,91.258,91.391
QI0072_3916,#N/A,#N/A,hypothetical protein,1.332582412,3.009811042,3.41E-12,1.85E-11,109.606,93.411,123.322,106.391,174.575,194.957,265.744,133.338,115.994,141.21,117.366
QI0072_3917,#N/A,#N/A,23S rRNA methyltransferase (EC 2.1.1.-),1.04819354,6.821786882,3.60E-13,2.15E-12,2002.293,1271.433,1956.709,1811.752,2899.379,2770.436,2916.615,2233.415,1604.085,1717.572,1604.642
QI0072_3924,#N/A,#N/A,N-acetylglucosamine related transporter NagX,1.171311812,5.030264594,6.22E-11,2.99E-10,614.7,324.864,564.198,449.323,734.033,894.562,853.575,585.316,508.588,532.178,430.021
QI0072_3925,Amino Acids and Derivatives,Cysteine synthesis,Sulfate permease,2.60374187,7.440300698,2.06E-18,1.79E-17,402.267,831.362,1515.833,1428.536,2528.789,3251.765,4212.471,4551.147,4256.079,4091.241,3343.966
QI0072_3926,#N/A,#N/A,Rubrerythrin,-1.413228441,11.51841038,9.63E-05,0.000227102,272511.894,58946.76,79205.622,75190.794,96784.114,30981.315,25349.01,23075.355,22545.422,22322.672,18419.713
QI0072_3927,#N/A,#N/A,hypothetical protein,1.527055079,5.532174372,1.23E-16,9.61E-16,745.775,461.868,577.558,604.262,685.029,1369.36,1167.209,876.503,792.128,792.504,691.689
QI0072_3928,"Cofactors, Vitamins, Prosthetic Groups",NAD and NADP cofactor biosynthesis global,L-aspartate oxidase (EC 1.4.3.16),1.441985573,9.48343904,5.35E-22,5.82E-21,7892.787,6883.384,11485.391,10382.969,15043.078,10540.718,16501.506,16830.028,14822.418,14675.25,11941.5
QI0072_394,#N/A,#N/A,no significant homology Putative N-terminal signal sequence and 2 putative transmembrane regions were found by PSORT.,-1.61075529,3.409555158,0.001506761,0.002949661,733.346,308.258,360.717,322.273,468.597,211.747,146.488,24.511,33.708,29.779,42.329
QI0072_3942,#N/A,#N/A,hypothetical protein,-1.655492992,1.549897826,1.11E-08,4.30E-08,163.845,59.161,119.211,88.832,178.659,13.992,24.415,26.472,23.794,12.488,17.316
QI0072_3943,#N/A,#N/A,hypothetical protein,-1.797882833,2.412969486,1.41E-11,7.25E-11,302.83,158.799,204.509,193.157,278.708,50.372,57.281,36.276,20.819,18.252,27.898
QI0072_3945,#N/A,#N/A,N-acetylmuramoyl-L-alanine amidase,-1.790102029,1.255166106,1.50E-09,6.36E-09,131.076,52.933,86.325,85.733,142.927,15.858,15.963,23.53,17.845,7.685,8.658
QI0072_3958,"Cell Cycle, Cell Division and Death",Cell division related cluster including coaD,Cell-division-associated ABC-transporter-like signaling protein FtsX,-1.098281938,7.795756853,6.02E-11,2.90E-10,4584.257,7320.342,9727.024,9005.046,12885.9,2153.851,2282.773,2158.903,2247.503,2051.864,1567.123
QI0072_3968,#N/A,#N/A,hypothetical protein,-1.026996438,1.898788015,6.60E-06,1.85E-05,124.296,106.904,110.99,157.005,175.596,45.708,59.159,28.432,20.819,34.582,23.088
QI0072_3969,#N/A,#N/A,TPR-repeat-containing protein,1.628009537,5.900751317,2.98E-20,2.91E-19,523.173,572.923,831.396,779.859,1199.567,1618.42,1994.491,1258.87,916.053,961.571,843.688
QI0072_397,#N/A,#N/A,hypothetical protein,1.578001301,5.70517738,7.73E-08,2.72E-07,723.176,518.952,612.499,629.052,945.361,2087.622,1879.93,762.773,638.461,710.852,610.88
QI0072_3970,#N/A,#N/A,hypothetical protein,2.812046206,-0.428516107,3.33E-11,1.64E-10,6.78,5.19,0,4.132,6.125,20.522,27.232,12.746,10.905,11.527,18.278
QI0072_3972,#N/A,#N/A,hypothetical protein,1.66033383,1.687646454,2.95E-09,1.22E-08,25.989,44.63,41.107,37.185,49.004,106.34,101.415,52.943,58.493,48.991,39.443
QI0072_3973,#N/A,#N/A,hypothetical protein,1.077593292,1.834563531,0.001717621,0.003323635,103.957,37.365,46.246,46.482,59.213,101.676,105.171,37.256,54.527,58.597,47.139
QI0072_3990,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Outer membrane TonB-dependent transporter utilization system for glycans and polysaccharides (PUL) SusC family,1.781015364,4.985413034,2.60E-29,4.05E-28,299.44,263.628,373.049,329.503,655.423,566.214,862.965,775.519,591.866,671.467,544.501
QI0072_3991,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Outer membrane TonB-dependent transporter utilization system for glycans and polysaccharides (PUL) SusC family,1.94046794,6.063297622,7.19E-21,7.36E-20,1014.706,419.314,597.084,582.57,996.406,1840.428,1926.882,1488.29,1179.766,1216.133,1081.306
QI0072_4,#N/A,#N/A,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16),-1.157407132,7.079584967,8.95E-20,8.51E-19,4846.409,4043.677,5409.726,4843.389,7496.527,1091.384,1348.442,1496.133,1278.906,1181.551,981.256
QI0072_40,#N/A,#N/A,Thioredoxin,1.204631442,3.306919858,1.42E-07,4.82E-07,81.357,138.041,141.82,184.894,256.248,251.858,238.513,198.046,129.873,160.422,166.429
QI0072_4010,#N/A,#N/A,hypothetical protein,-2.236091986,7.965949616,1.44E-22,1.62E-21,15833.033,8827.38,10140.153,11384.907,12236.602,2030.721,2083.699,1152.983,856.569,1068.199,969.712
QI0072_4014,#N/A,#N/A,hypothetical protein,-1.276463563,5.630105926,8.89E-20,8.47E-19,1412.453,1720.846,2302.011,1862.365,2663.549,485.06,546.513,440.212,340.05,411.141,352.098
QI0072_4022,#N/A,#N/A,hypothetical protein,-4.050560605,0.394226221,8.95E-13,5.13E-12,31.639,86.146,65.772,27.889,96.986,1.866,1.878,4.902,0,2.882,0
QI0072_4023,#N/A,#N/A,Putative anti-sigma factor,-1.2591221,3.512258574,1.70E-07,5.69E-07,215.823,401.669,517.952,429.697,736.075,147.383,139.915,89.219,68.407,78.77,74.075
QI0072_4030,#N/A,#N/A,RNA polymerase ECF-type sigma factor,2.029086052,3.231428117,3.98E-09,1.62E-08,120.906,73.691,89.408,80.568,106.174,437.486,310.818,169.614,116.985,119.116,118.328
QI0072_4045,#N/A,#N/A,Putative alpha-glucosidase,1.271744546,7.949105453,3.83E-30,6.23E-29,3665.598,2590.61,3960.692,3846.615,5204.589,5312.335,7023.915,4809,4013.186,4486.052,3587.356
QI0072_4052,#N/A,#N/A,"Putative alpha-1,C6-mannanase",1.718207937,1.920000828,2.41E-09,1.01E-08,67.798,21.796,60.633,29.955,51.045,56.901,93.903,89.219,75.346,73.967,79.847
QI0072_4059,"Cell Envelope, Capsule and Slime layer",KDO2-Lipid A biosynthesis,D-arabinose-5-phosphate isomerase (EC 5.3.1.13),1.073781541,7.993565011,1.52E-13,9.39E-13,4709.683,2714.121,4397.458,4114.143,6092.779,3714.437,5847.316,5748.25,4732.942,4828.029,3749.937
QI0072_406,#N/A,#N/A,Uridine kinase (EC 2.7.1.48),1.298991754,6.343231797,1.23E-18,1.09E-17,1377.424,835.513,1325.712,1085.605,1572.198,1337.645,1971.955,1739.279,1641.758,1540.82,1269.861
QI0072_4060,#N/A,#N/A,Lysine decarboxylase,1.081621294,7.057834558,2.68E-15,1.90E-14,1933.366,1541.289,2624.704,2173.276,3260.78,2038.183,2828.347,2921.676,2613.33,2473.573,2031.777
QI0072_4064,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Cell surface glycan-binding lipoprotein utilization system for glycans and polysaccharides (PUL) SusD family,-1.138047692,9.546395512,2.20E-10,1.01E-09,20237.626,20942.841,34799.419,35213.47,35226.428,5481.173,6844.561,6687.5,6881.306,7972.108,6607.123
QI0072_4065,#N/A,#N/A,glycoside hydrolase family 30 candidate beta-glycosidase,-1.016020136,9.702592136,2.77E-07,9.08E-07,17830.806,24182.142,38810.467,38656.212,39037.478,6466.217,8125.393,7810.09,8530.995,9215.139,7517.19
QI0072_4066,#N/A,#N/A,hypothetical protein,-1.075047148,9.360475382,4.16E-07,1.33E-06,10440.852,22040.945,30764.733,30777.055,32846.692,7207.799,8084.076,5580.597,5692.617,6096.996,4899.545
QI0072_4068,#N/A,#N/A,hypothetical protein,1.014824946,4.076999522,2.94E-05,7.48E-05,285.88,242.87,265.142,248.935,447.158,537.297,492.05,246.087,197.289,255.522,200.099
QI0072_407,#N/A,#N/A,Stress responsive alpha-beta barrel domain protein Dabb,-1.311540316,6.486815046,3.75E-05,9.40E-05,6620.449,2237.723,2794.271,2477.989,3448.627,1149.218,1354.076,660.809,478.846,601.342,502.172
QI0072_4075,#N/A,#N/A,putative thioredoxin family protein,-1.223370533,5.585218896,8.17E-07,2.54E-06,692.667,1512.227,2566.126,2219.757,2738.075,370.324,508.013,416.682,377.723,464.936,386.73
QI0072_4077,#N/A,#N/A,Chondroitinase (chondroitin lyase),-3.386854,6.600022368,5.37E-51,1.83E-49,7830.639,3393.948,4716.04,4001.554,5735.461,254.656,298.61,296.089,284.532,213.256,210.681
QI0072_4078,#N/A,#N/A,hypothetical protein,1.342908361,7.035545765,5.30E-30,8.48E-29,1907.376,1344.087,1999.872,1802.455,2847.312,2396.381,3298.799,3001.09,2410.093,2400.566,2044.283
QI0072_408,"Protein Fate (folding, modification, targeting, degradation)",Periplasmic disulfide interchange,Cytochrome c-type biogenesis protein DsbD protein-disulfide reductase (EC 1.8.1.8),-2.104371391,9.470740985,5.99E-45,1.69E-43,37997.244,25573.972,33321.61,29337.156,38603.592,3998.943,4019.971,4435.457,4421.643,3949.071,3216.98
QI0072_4081,#N/A,#N/A,hypothetical protein,-3.534366878,6.765165938,2.31E-50,7.76E-49,8623.873,3904.598,5687.2,4308.333,6650.194,209.882,365.281,226.479,249.833,311.238,228.96
QI0072_4082,#N/A,#N/A,hypothetical protein,-3.494684592,6.709015915,8.15E-52,2.91E-50,8750.429,3566.241,4985.293,4455.009,6117.28,236,334.293,307.854,232.979,268.971,201.061
QI0072_4083,#N/A,#N/A,hypothetical protein,-3.541058175,5.451749818,1.45E-32,2.61E-31,4087.074,1333.708,2038.924,1769.402,2377.695,93.281,112.683,104.906,139.787,106.628,75.037
QI0072_4084,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Cell surface glycan-binding lipoprotein utilization system for glycans and polysaccharides (PUL) SusD family,-3.421543929,6.618460522,1.44E-47,4.34E-46,7541.369,3257.983,5129.168,4205.041,6171.388,193.091,255.415,280.402,251.816,303.553,235.694
QI0072_4085,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Outer membrane TonB-dependent transporter utilization system for glycans and polysaccharides (PUL) SusC family,-3.300493262,7.605972252,2.43E-44,6.69E-43,14972.001,6736.002,9446.467,8253.076,12209.038,403.905,545.574,564.727,593.848,625.358,510.83
QI0072_4087,#N/A,#N/A,Arylsulfatase (EC 3.1.6.1),-1.501908707,4.404299073,2.89E-18,2.49E-17,961.598,596.795,923.887,804.649,1172.002,138.055,215.976,227.459,148.71,161.383,101.012
QI0072_4089,#N/A,#N/A,hypothetical protein,1.0439984,8.221274663,3.91E-06,1.13E-05,8357.202,3158.344,4367.655,4031.509,5401.624,6790.834,6416.366,5755.113,5083.898,5156.558,4228.059
QI0072_409,#N/A,#N/A,Pirin,-3.047036326,7.88791789,4.02E-151,2.81E-148,10470.231,9886.042,13665.107,13054.115,14788.872,807.811,933.392,819.638,753.464,765.607,623.386
QI0072_4098,#N/A,#N/A,hypothetical protein,-2.130312227,1.737573893,4.45E-06,1.28E-05,20.339,143.231,242.533,126.017,223.579,14.925,21.598,20.589,16.854,8.645,21.164
QI0072_4099,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Cell surface glycan-binding lipoprotein utilization system for glycans and polysaccharides (PUL) SusD family,-1.749783153,1.919745988,1.25E-06,3.82E-06,56.498,132.852,202.454,196.256,218.474,12.126,37.561,34.315,35.69,13.449,16.354
QI0072_41,#N/A,#N/A,hypothetical protein,1.037158368,4.666565962,1.98E-06,5.92E-06,194.354,396.48,506.648,467.915,676.862,399.241,632.904,562.766,435.224,454.369,364.604
QI0072_410,#N/A,#N/A,RNA polymerase ECF-type sigma factor,1.02358551,5.240122799,6.50E-07,2.04E-06,874.591,480.55,560.088,575.34,762.618,1047.542,853.575,671.593,615.659,558.115,502.172
QI0072_4100,Membrane Transport,"Utilization systems for glycans and polysaccharides (PULs, SUS)",Outer membrane TonB-dependent transporter utilization system for glycans and polysaccharides (PUL) SusC family,-1.741769875,2.301759457,1.29E-07,4.38E-07,99.437,167.103,253.838,247.902,295.042,17.723,30.049,28.432,57.501,25.936,30.784
QI0072_4102,#N/A,#N/A,Glucuronyl hydrolase,-1.451345657,6.582637615,1.15E-13,7.18E-13,5705.18,2680.908,3664.719,3147.325,4517.518,691.21,886.441,893.17,676.135,743.513,665.715
QI0072_4103,#N/A,#N/A,N-acetylgalactosamine 6-sulfate sulfatase (GALNS),-1.728746066,6.24851334,8.50E-18,7.11E-17,4757.142,2220.078,3060.441,2656.685,3839.635,487.858,556.842,567.668,488.76,565.8,460.805
QI0072_4104,#N/A,#N/A,Chondroitinase (chondroitin lyase),-1.685297488,5.755950871,9.68E-14,6.09E-13,3638.479,1498.734,2077.976,1770.435,2622.712,319.953,460.123,431.388,368.801,355.426,345.364
QI0072_4106,#N/A,#N/A,Haloacid dehalogenase-like hydrolase,1.273557359,6.084712827,1.56E-19,1.45E-18,743.515,831.362,1169.504,1025.695,1542.592,1212.649,1865.845,1527.507,1150.024,1341.973,922.573
QI0072_4113,"Fatty Acids, Lipids, and Isoprenoids",Fatty Acid Biosynthesis FASII,Acyl carrier protein,1.088286429,8.87885699,1.34E-05,3.57E-05,12164.045,5106.491,6689.192,7013.566,7966.145,14684.246,11268.314,8718.947,6959.626,6998.049,5546.982
QI0072_4126,#N/A,#N/A,putative glycosyltransferase yibD,1.427944162,6.049999204,1.61E-09,6.81E-09,1089.284,643.501,852.977,916.205,1204.671,2461.677,1633.905,1196.122,935.881,1126.796,766.726
QI0072_4133,#N/A,#N/A,Putative glycosyltransferase,1.113875486,5.876246115,1.44E-05,3.84E-05,1158.211,642.463,956.773,948.226,1192.42,2020.46,1772.881,954.937,671.178,750.237,719.588
QI0072_4139,#N/A,#N/A,Putative DNA-binding protein,-1.206257411,6.301324224,3.72E-13,2.22E-12,1736.752,2467.1,3663.692,3024.406,5146.397,688.411,852.636,834.344,661.264,642.649,554.121
QI0072_414,#N/A,#N/A,Cell surface protein,-1.167309753,2.602355188,2.21E-09,9.27E-09,144.635,195.126,255.893,254.1,315.461,62.498,76.061,51.963,55.518,49.952,30.784
QI0072_4147,#N/A,#N/A,Nitroreductase family protein,-3.138436202,9.308506624,3.43E-87,3.11E-85,39209.694,27231.506,31857.161,29330.959,36821.086,2241.535,2074.309,1983.406,2031.378,1968.291,1554.617
QI0072_4148,Amino Acids and Derivatives,Chorismate Synthesis,Shikimate kinase I (EC 2.7.1.71),-1.725001498,8.996697366,3.57E-38,7.84E-37,24846.742,17871.681,22576.151,19359.094,26819.251,4399.117,4975.899,3507.972,2956.354,3267.037,2543.569
QI0072_415,#N/A,#N/A,hypothetical protein,-1.242346453,1.397875919,1.48E-08,5.66E-08,97.177,57.085,87.353,112.589,148.032,25.186,25.354,25.491,17.845,16.33,20.202
QI0072_4152,#N/A,#N/A,hypothetical protein,-1.005145326,7.653690765,1.02E-14,6.88E-14,7586.567,6458.881,7574.027,6457.852,9441.357,2449.551,2224.553,1933.404,1959.997,1807.869,1452.644
QI0072_416,#N/A,#N/A,hypothetical protein,-1.164178205,1.726673069,6.85E-05,0.000165705,76.837,113.132,134.627,142.544,143.948,51.304,39.439,18.628,15.862,21.133,26.936
QI0072_4161,#N/A,#N/A,Iron-sulfur cluster assembly protein SufB,-1.503334728,9.856201085,5.38E-42,1.36E-40,40989.385,30344.182,39166.046,35233.096,49181.219,7260.969,9132.968,7731.656,7019.11,6846.273,5430.578
QI0072_4162,#N/A,#N/A,Iron-sulfur cluster assembly ATPase protein SufC,-1.70724482,8.836366183,8.39E-33,1.53E-31,19427.443,15497.993,20901.027,18949.022,25597.225,2599.733,3221.799,3755.039,3445.114,3268.958,2718.656
QI0072_4163,#N/A,#N/A,Iron-sulfur cluster assembly protein SufD,-1.754835172,9.749499644,5.10E-35,9.91E-34,35510.197,29987.143,40522.588,36338.327,48296.092,4706.011,6084.889,6891.429,6335.044,6141.184,4851.445
QI0072_4164,#N/A,#N/A,Cysteine desulfurase (EC 2.8.1.7) > SufS,-1.893745389,9.119447075,3.73E-53,1.39E-51,28063.745,18869.108,25584.181,22909.259,29970.794,3997.077,4078.19,3905.045,3346.966,3411.129,2608.986
QI0072_4167,#N/A,#N/A,Pyrophosphate-energized proton pump (EC 3.6.1.1),-1.421452895,6.088157498,8.17E-21,8.33E-20,2545.805,2283.39,3144.711,2456.297,3667.101,466.403,549.33,607.865,606.737,560.997,458.881
QI0072_417,"Stress Response, Defense and Virulence",Resistance to Daptomycin,Glycerophosphoryl diester phosphodiesterase (EC 3.1.4.46),-1.167224879,2.490760348,6.71E-09,2.67E-08,154.805,179.558,229.173,226.211,281.771,77.423,61.037,52.943,39.656,36.503,33.671
QI0072_4170,#N/A,#N/A,hypothetical protein,1.689329458,7.576685394,5.16E-31,8.78E-30,2510.776,1606.677,2179.717,2313.754,3266.905,5270.359,5586.266,4097.209,3202.221,3155.606,2907.211
QI0072_4176,#N/A,#N/A,hypothetical protein,2.544881927,5.10376159,1.09E-18,9.70E-18,329.949,209.657,215.814,242.738,258.29,1384.285,1282.71,672.574,579.969,570.603,420.401
QI0072_4177,#N/A,#N/A,hypothetical protein,1.374897407,4.704514268,6.46E-06,1.81E-05,623.739,196.164,415.184,267.528,380.799,795.684,785.965,582.374,307.334,437.078,293.415
QI0072_4179,#N/A,#N/A,Mobilization protein BmpH,-3.591266005,-0.7942176,3.45E-07,1.12E-06,24.859,25.948,35.969,4.132,22.46,2.798,1.878,0,0,0.961,0
QI0072_4185,#N/A,#N/A,hypothetical protein,-2.505783539,0.298872465,1.03E-06,3.17E-06,64.408,42.554,32.886,43.383,77.589,5.597,16.902,3.922,0.991,0,2.886
QI0072_4186,#N/A,#N/A,hypothetical protein,-2.143303266,0.794436394,5.84E-08,2.09E-07,67.798,65.388,83.242,52.679,96.986,13.059,12.207,15.687,1.983,0.961,8.658
QI0072_4187,#N/A,#N/A,hypothetical protein,-2.753454924,2.061731692,5.77E-24,7.06E-23,254.242,185.785,147.986,171.466,218.474,16.791,19.72,19.609,16.854,11.527,9.62
QI0072_4188,#N/A,#N/A,hypothetical protein,-1.745695075,1.342387417,1.03E-05,2.80E-05,136.725,64.35,89.408,99.161,130.676,29.85,27.232,21.569,5.948,15.37,1.924
QI0072_4190,#N/A,#N/A,hypothetical protein,1.257453428,5.588891994,5.81E-09,2.33E-08,981.937,467.057,794.399,573.274,926.984,1443.052,1308.063,839.246,765.361,690.679,660.905
QI0072_4194,#N/A,#N/A,hypothetical protein,-1.014086024,0.060441898,0.003845942,0.0069947,50.848,22.834,31.858,30.988,32.669,11.194,17.841,5.883,8.923,7.685,2.886
