Gene ID,Gene class (BV-BRC),Gene subsystem (BV-BRC),Gene annotation (BV-BRC),sampleA,sampleB,logFC,logCPM,PValue,FDR,Bil_mono_rep1,Bil_mono_rep2,Bil_mono_rep3,Bil_mono_rep4,Bil_mono_rep5,Bil_mono_rep6,Bil_Bt_rep1,Bil_Bt_rep2,Bil_Bt_rep3,Bil_Bt_rep4,Bil_Bt_rep5,Bil_Bt_rep6
QI0013_3621,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,3.120916833,4.593584329,1.9506E-137,1.0269E-135,74.924,97.535,171.019,180.939,195.808,186.875,629.06,920.954,780.934,607.672,678.298,627.182
QI0013_3622,#N/A,#N/A,Glycosyl transferase group 1 family protein,Bil_Bt,Bil_mono,1.940352508,5.880294965,5.00651E-93,1.25194E-91,391.37,542.886,919.506,779.258,987.054,756.397,1041.085,1681.167,1841.33,1427.412,1740.902,1442.23
QI0013_3624,Regulation and Cell signaling,"Stringent Response, (p)ppGpp metabolism",D-aminoacyl-tRNA deacylase (EC 3.1.1.96),Bil_Bt,Bil_mono,1.017465418,5.805557574,3.12194E-11,8.71051E-11,852.375,929.347,1154.935,1156.676,1148.509,1095.823,1314.921,1618.761,1266.827,931.003,1247.07,877.67
QI0013_3635,"Cell Envelope, Capsule and Slime layer",KDO2-Lipid A biosynthesis,Lipopolysaccharide ABC transporter ATP-binding protein LptB,Bil_Bt,Bil_mono,1.004716565,6.36604875,2.54291E-18,9.96492E-18,799.487,1014,1957.836,1756.106,2564.966,1943.751,1358.158,1878.784,2142.213,1609.999,1988.778,1760.157
QI0013_3638,"Cell Cycle, Cell Division and Death",Ribosomal hibernation related cluster,Ribosome hibernation promoting factor Hpf,Bil_Bt,Bil_mono,-3.149301118,11.30928904,3.56586483770105e-313,2.85340504312839e-310,83383.805,99282.752,158574.754,148282.149,155272.028,164827.266,7050.216,10491.689,9117.065,7464.193,8682.411,7239.091
QI0013_3641,#N/A,#N/A,Metal-dependent hydrolase,Bil_Bt,Bil_mono,1.625167566,0.378849924,6.16847E-06,1.24647E-05,18.511,20.243,14.437,21.091,25.192,3.814,23.738,38.767,55.503,19.97,24.019,30.829
QI0013_3668,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.150769299,0.622901997,1.33787E-06,2.84875E-06,29.97,37.726,67.741,63.273,93.896,52.122,13.565,13.238,19.475,14.265,17.294,5.78
QI0013_3669,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.264218731,-0.408760423,0.00196477,0.003164672,12.34,11.042,45.531,34.412,40.078,17.798,2.543,3.782,7.79,13.314,5.765,1.927
QI0013_369,Nucleosides and Nucleotides,Ribonucleotide reduction,Ribonucleotide reductase of class III (anaerobic) large subunit (EC 1.17.4.2),Bil_Bt,Bil_mono,1.027265792,10.56918329,1.13189E-25,5.79118E-25,14598.799,20220.192,38413.794,34448.312,38117.222,36117.66,22416.396,37084.945,36895.73,31814.828,38422.814,32605.776
QI0013_3711,#N/A,#N/A,putative phage repressor,Bil_Bt,Bil_mono,1.817820174,2.688302211,7.18505E-25,3.58446E-24,43.192,54.289,154.361,86.584,103.057,82.632,112.756,209.909,193.773,117.921,182.545,181.122
QI0013_3712,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.316906979,2.773590647,2.56805E-20,1.08269E-19,60.821,98.456,145.477,117.666,162.601,116.956,144.124,214.637,183.062,122.676,156.604,135.841
QI0013_374,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.087962569,1.766025428,2.85861E-06,5.9322E-06,52.888,74.532,175.461,168.728,148.86,189.417,15.26,31.203,38.949,24.725,55.724,37.573
QI0013_375,#N/A,#N/A,VCBS,Bil_Bt,Bil_mono,-1.159876265,6.695124437,1.17396E-11,3.38157E-11,1727.669,2374.895,5378.22,5251.666,5538.723,6296.532,578.192,1021.181,1240.536,982.356,1423.85,1047.231
QI0013_3756,#N/A,#N/A,Phage protein,Bil_Bt,Bil_mono,-1.013441616,3.58826028,5.59015E-21,2.41015E-20,279.424,333.093,587.462,556.137,511.848,554.268,91.561,132.375,141.191,106.509,159.487,133.915
QI0013_3757,#N/A,#N/A,Phage protein,Bil_Bt,Bil_mono,-1.003703973,4.462425275,8.78704E-15,2.95437E-14,443.376,679.067,1097.188,1016.81,1023.696,968.697,151.754,198.563,278.488,233.94,318.973,238.927
QI0013_376,#N/A,#N/A,VCBS,Bil_Bt,Bil_mono,-1.184222736,8.879795221,3.55646E-14,1.15969E-13,7911.135,11146.639,27074.334,23939.429,22150.311,29399.071,2935.894,4731.472,5573.65,4394.45,6013.412,4591.63
QI0013_3763,#N/A,#N/A,EBNA-1,Bil_Bt,Bil_mono,-1.110361608,6.232486539,5.62133E-22,2.51295E-21,1775.268,2509.236,4097.797,3223.597,3501.636,3052.286,495.957,685.515,967.891,825.445,886.784,768.804
QI0013_3781,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.240286376,4.041216228,1.4093E-26,7.39008E-26,478.635,524.483,787.355,641.611,795.826,760.211,150.906,160.741,157.745,129.332,174.859,158
QI0013_3782,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.698546353,3.905598637,3.86076E-29,2.17869E-28,462.768,580.612,716.282,718.205,693.915,729.701,111.06,146.558,114.901,65.617,134.507,102.122
QI0013_3783,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.852626872,3.389701689,2.80165E-40,2.15566E-39,293.527,363.457,615.225,507.295,507.268,549.183,66.975,61.46,96.4,58.009,98.959,50.098
QI0013_3786,Carbohydrates,Ethanolamine utilization,Ethanolamine ammonia-lyase light chain (EC 4.3.1.7),Bil_Bt,Bil_mono,-1.06553025,0.679709853,5.83756E-07,1.27098E-06,37.903,46.927,64.41,57.723,61.834,78.818,6.782,15.129,22.396,20.921,14.411,12.524
QI0013_3787,Carbohydrates,Ethanolamine utilization,Ethanolamine ammonia-lyase heavy chain (EC 4.3.1.7),Bil_Bt,Bil_mono,-1.517227261,0.429132235,7.93896E-07,1.71233E-06,24.681,53.368,66.631,67.713,33.207,64.834,5.087,9.455,17.527,10.461,15.372,2.89
QI0013_3788,Energy and Precursor Metabolites Generation,Fermentations: Mixed acid,Alcohol dehydrogenase (EC 1.1.1.1),Bil_Bt,Bil_mono,-1.732529027,3.102795668,9.0043E-30,5.19859E-29,228.299,301.808,527.494,371.868,341.232,505.96,45.781,83.207,64.266,50.402,60.528,71.293
QI0013_3792,Amino Acids and Derivatives,Diaminopimelate Synthesis ,4-hydroxy-tetrahydrodipicolinate synthase (EC 4.3.3.7),Bil_Bt,Bil_mono,-1.20534622,3.988849327,7.82582E-16,2.75383E-15,386.962,432.468,879.527,629.401,582.843,1013.191,100.887,168.306,186.957,144.548,153.722,169.561
QI0013_380,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-3.383580544,10.23879021,1.0061E-103,3.0042E-102,37111.377,47763.819,82230.24,69749.145,57635.007,100440.682,2965.567,5183.439,3373.986,2600.913,3547.135,2966.351
QI0013_3801,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.591368752,4.728340089,4.56233E-60,5.86942E-59,228.299,289.846,458.642,452.902,523.299,408.073,573.106,694.97,657.27,600.064,750.356,592.499
QI0013_3802,#N/A,#N/A,Putative multidrug resistance protein,Bil_Bt,Bil_mono,1.844698578,3.333417091,1.92588E-41,1.50791E-40,76.687,114.098,166.577,145.417,137.409,141.109,269.597,263.805,292.12,204.459,299.758,210.024
QI0013_3803,#N/A,#N/A,Transcriptional regulator AcrR family,Bil_Bt,Bil_mono,2.574914496,1.986589921,4.19707E-26,2.16957E-25,14.103,24.844,54.415,55.503,26.337,35.595,108.517,114.41,149.955,61.813,154.683,92.488
QI0013_3806,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,2.261684166,1.99232087,7.18369E-25,3.58446E-24,24.681,46.927,42.2,43.292,35.497,49.579,114.452,147.504,88.61,78.931,105.684,112.719
QI0013_3807,#N/A,#N/A,Uncharacterized zinc-finger containing protein YbiI,Bil_Bt,Bil_mono,-1.326600223,4.613919372,1.9902E-09,5.03019E-09,930.825,1064.608,1112.735,900.254,680.174,1041.159,249.25,245.84,215.195,184.489,242.112,191.719
QI0013_3808,#N/A,#N/A,Na+/H+ antiporter NhaC,Bil_Bt,Bil_mono,-1.064800042,6.144278748,1.05382E-32,6.53695E-32,1758.52,2006.837,3689.128,2798.447,3199.337,3553.161,506.978,745.084,860.78,725.593,870.451,741.829
QI0013_3809,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.242833855,3.966101727,3.18355E-22,1.43601E-21,358.756,451.791,788.465,723.755,792.391,774.195,106.821,134.266,185.983,107.46,209.446,153.183
QI0013_381,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-3.459133858,9.564072494,4.0889E-128,1.9247E-126,22375.07,29147.441,48641.629,44949.424,37509.187,67032.069,1878.701,2612.521,2041.919,1874.369,2057.953,1748.596
QI0013_3812,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.067436758,2.967669699,1.17723E-09,3.01157E-09,164.834,227.276,337.596,372.978,469.48,275.863,58.497,82.262,110.032,50.402,87.429,93.451
QI0013_3815,#N/A,#N/A,Hydrogenase maturation protease,Bil_Bt,Bil_mono,-1.332644201,8.088601769,3.47738E-42,2.77151E-41,7808.885,8344.797,14002.473,11882.02,13076.745,13509.64,2565.41,2704.239,2393.437,2323.229,2627.685,2229.339
QI0013_3816,#N/A,#N/A,Periplasmic HynAB-type cytochrome-c3 [NiFe] hydrogenase large subunit (EC 1.12.2.1),Bil_Bt,Bil_mono,-1.382421412,10.84269563,1.32829E-21,5.85296E-21,32726.978,45620.801,105592.125,94000.499,101097.434,113898.2,10946.655,17022.52,19035.513,16795.148,19930.057,15791.315
QI0013_3817,#N/A,#N/A,Periplasmic HynAB-type cytochrome-c3 [NiFe] hydrogenase small subunit (EC 1.12.2.1),Bil_Bt,Bil_mono,-1.307440129,9.945309945,1.91602E-21,8.40571E-21,18365.293,23577.802,55696.726,48665.886,53021.504,60814.355,6038.803,10334.73,10438.421,9095.113,11125.63,8554.151
QI0013_3818,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.00797951,6.801230644,1.07386E-28,5.95088E-28,2684.056,3394.416,4878.489,4525.691,4784.119,6085.503,1049.563,1475.985,1223.983,1127.855,1317.205,987.499
QI0013_382,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.911863769,3.083707954,3.43911E-13,1.06997E-12,212.433,274.203,467.526,316.365,344.667,725.887,78.844,75.643,51.608,40.892,53.803,28.902
QI0013_3820,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.10871187,5.779651764,4.59591E-18,1.77321E-17,2563.296,2344.53,2607.487,2250.08,2290.148,2613.703,465.436,290.28,372.94,234.891,316.091,271.683
QI0013_3821,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-3.136225354,9.017223169,2.6663E-136,1.3854E-134,17140.94,22267.515,30474.729,29679.519,30149.797,34035.343,1490.414,2565.245,1772.195,1207.737,1811.037,1500.035
QI0013_3825,"Stress Response, Defense and Virulence",Universal stress protein family,Universal stress protein family,Bil_Bt,Bil_mono,-3.377850717,9.306765586,1.4361E-303,8.2083E-301,19474.174,25309.515,41789.757,37228.998,38957.706,43783.335,1509.065,2361.008,1944.545,1497.784,1837.939,1670.559
QI0013_383,#N/A,#N/A,UPF0324 inner membrane protein YeiH,Bil_Bt,Bil_mono,-3.208149742,9.89686319,3.88919E-69,5.96193E-68,26723.33,33002.849,70237.798,48149.711,43192.19,92027.508,2777.358,3572.242,2705.031,2487.747,3806.541,2696.595
QI0013_3835,#N/A,#N/A,diguanylate cyclase (GGDEF domain),Bil_Bt,Bil_mono,-1.582229652,6.494047898,4.5251E-122,1.926E-120,2363.204,3005.194,4938.456,4262.608,4699.384,4722.717,630.755,817.89,787.75,663.78,832.981,638.743
QI0013_3840,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.088559849,1.7936709,8.1186E-06,1.6225E-05,55.532,68.091,69.962,71.043,50.383,58.478,94.952,78.48,58.424,73.225,69.175,74.183
QI0013_3848,#N/A,#N/A,ABC transporter ATP-binding protein (cluster 1 maltose/g3p/polyamine/iron)%3B ABC transporter ATP-binding protein (cluster 10 nitrate/sulfonate/bicarbonate),Bil_Bt,Bil_mono,-1.240532728,6.927286912,6.59093E-06,1.32848E-05,1734.72,2623.334,5039.513,7415.162,10280.474,4928.66,529.021,1516.643,1912.412,1176.355,1245.148,851.658
QI0013_385,#N/A,#N/A,Transcriptional regulator YeiE LysR family,Bil_Bt,Bil_mono,-1.007745337,7.491056099,4.90704E-29,2.75745E-28,4172.848,5012.031,9829.161,7485.095,7159.002,9364.073,1686.253,2073.565,1904.622,1832.527,2308.712,1753.413
QI0013_3853,#N/A,#N/A,Alkanesulfonates-binding protein,Bil_Bt,Bil_mono,-1.326710758,10.41361947,2.80051E-12,8.33694E-12,26657.22,37984.516,82355.728,56488.438,48036.997,106847.813,7924.286,17170.024,17503.83,11027.492,12732.025,10611.039
QI0013_3855,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.38780854,0.024975943,0.000222799,0.000393214,8.815,3.681,19.989,31.082,18.321,17.798,10.173,30.257,42.844,31.382,14.411,12.524
QI0013_3857,#N/A,#N/A,Rhodanese-like domain protein,Bil_Bt,Bil_mono,-1.350623473,6.429814157,2.14548E-55,2.41805E-54,2394.055,2689.585,4355.436,3713.131,4065.013,4608.304,689.253,934.192,917.257,757.926,808.001,604.06
QI0013_3858,RNA Processing,"ATP-dependent RNA helicases, bacterial",DEAD-box ATP-dependent RNA helicase DeaD ( CshA) (EC 3.6.4.13),Bil_Bt,Bil_mono,3.480358213,6.613363638,3.2532E-263,1.3016E-260,217.721,357.936,589.683,506.185,602.309,654.697,2191.535,3176.062,3570.68,2607.57,3308.866,2752.473
QI0013_3866,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.162945802,2.38749012,2.38286E-16,8.57359E-16,66.991,70.851,108.83,94.355,120.233,109.328,122.929,129.539,112.953,104.607,124.899,104.049
QI0013_387,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.197009936,-0.658992052,0.001417291,0.002319256,11.459,5.521,16.658,7.77,14.886,3.814,17.804,21.747,10.711,6.657,12.49,8.671
QI0013_3873,#N/A,#N/A,Periplasmic [FeFe] hydrogenase small subunit (EC 1.12.7.2),Bil_Bt,Bil_mono,-1.136022459,3.019845805,3.0192E-13,9.44475E-13,156.901,210.713,406.448,440.692,421.387,336.883,55.106,86.989,104.189,93.195,79.743,63.585
QI0013_3877,#N/A,#N/A,[FeFe]-hydrogenase maturation protein HydF,Bil_Bt,Bil_mono,-1.15677366,6.106224769,3.87185E-45,3.2682E-44,1736.483,2157.741,3725.775,2997.146,2987.498,3195.938,581.583,686.461,794.566,693.26,790.708,581.902
QI0013_3881,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.092284397,2.819846309,8.05702E-11,2.19443E-10,94.317,84.653,138.814,186.489,191.227,100.429,121.234,176.816,178.193,164.518,167.173,131.024
QI0013_3892,Amino Acids and Derivatives,Arginine decarboxylase and Agmatinase cluster,Arginine decarboxylase (EC 4.1.1.19),Bil_Bt,Bil_mono,-2.916737423,7.73582152,6.9546E-232,1.6368E-229,5918.146,7499.184,13326.17,11960.834,14521.828,14793.609,667.21,901.098,919.204,774.093,818.57,750.499
QI0013_3893,#N/A,#N/A,Arginine/ornithine antiporter ArcD,Bil_Bt,Bil_mono,-3.470004343,6.579422194,2.9034E-163,2.4716E-161,2695.515,3080.646,6024.539,5958.771,7069.687,7032.589,182.275,306.354,338.859,207.312,259.406,251.451
QI0013_39,#N/A,#N/A,Two-component transcriptional response regulator OmpR family,Bil_Bt,Bil_mono,-1.077694096,5.182390302,2.2532E-22,1.02444E-21,734.259,1018.601,1885.653,1653.981,1637.456,1945.022,244.163,412.255,430.39,338.547,480.381,370.914
QI0013_391,#N/A,#N/A,Flavodoxin,Bil_Bt,Bil_mono,-1.221326101,7.64992039,1.90596E-54,2.08925E-53,5510.028,6102.403,10144.547,8599.59,8972.799,10227.256,1583.67,1945.917,2079.894,1957.104,2189.578,1901.779
QI0013_3936,Membrane Transport,"NhaA, NhaD and Sodium-dependent phosphate transporters",Sodium-dependent phosphate transporter,Bil_Bt,Bil_mono,1.406010188,7.426007618,1.19458E-44,9.97808E-44,1311.618,2013.278,3761.311,3285.76,2946.275,3826.481,2983.37,4698.378,5065.361,3643.181,4454.095,3633.997
QI0013_394,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.372851839,0.315754768,2.42931E-08,5.78551E-08,37.903,32.205,52.194,64.383,38.933,49.579,6.782,14.183,12.659,7.608,10.568,7.707
QI0013_3940,#N/A,#N/A,Glutamate synthase [NADPH] large chain (EC 1.4.1.13),Bil_Bt,Bil_mono,1.001602309,2.987432375,7.24439E-13,2.2296E-12,93.435,136.181,166.577,158.738,214.129,162.721,139.885,160.741,192.799,162.617,170.055,197.5
QI0013_3941,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.359954635,2.33965667,1.80848E-16,6.54818E-16,48.48,57.049,97.725,102.125,103.057,102.972,70.367,130.484,186.957,92.244,129.703,115.61
QI0013_3942,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,1.332884746,-0.633158058,3.86112E-05,7.30418E-05,9.696,5.521,15.547,11.101,6.87,10.17,17.804,17.02,13.632,14.265,6.725,12.524
QI0013_3943,#N/A,#N/A,Potassium efflux system KefA protein / Small-conductance mechanosensitive channel,Bil_Bt,Bil_mono,1.974704333,6.860389222,2.6685E-121,1.1122E-119,800.369,1052.646,1868.995,1401.998,1458.824,1857.305,2202.557,3270.616,3720.635,2716.932,3461.627,2780.412
QI0013_3946,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.020751159,4.437870426,3.15216E-11,8.7887E-11,638.18,695.63,889.522,865.842,937.816,940.73,245.859,323.374,233.696,180.685,230.583,159.927
QI0013_3960,#N/A,#N/A,Flavodoxin,Bil_Bt,Bil_mono,-1.127909061,5.146406829,2.13864E-07,4.80713E-07,773.044,899.902,1974.494,1522.994,1576.767,2030.196,290.792,190.053,287.251,399.409,518.812,424.865
QI0013_3961,#N/A,#N/A,Putative heme iron utilization protein,Bil_Bt,Bil_mono,-1.049103337,5.170781735,2.92949E-12,8.71441E-12,929.944,956.031,1722.407,1436.41,1575.622,1972.99,297.574,283.661,347.623,381.34,514.969,423.902
QI0013_3962,#N/A,#N/A,Duplicated ATPase component BL0693 of energizing module of predicted ECF transporter,Bil_Bt,Bil_mono,-1.087817223,5.416747971,1.5378E-08,3.71543E-08,1112.407,1286.363,2269.891,1608.469,1820.668,2130.625,350.137,278.934,335.938,487.85,649.475,503.865
QI0013_3963,#N/A,#N/A,cobalt transport protein,Bil_Bt,Bil_mono,-1.148139373,3.243298407,5.72644E-07,1.2479E-06,265.321,241.078,470.858,388.519,404.211,493.247,78.844,45.386,73.03,118.872,122.017,109.829
QI0013_3965,#N/A,#N/A,TonB-dependent receptor,Bil_Bt,Bil_mono,-1.638274096,5.223803345,1.33957E-20,5.7322E-20,1032.194,1161.223,2173.276,1659.531,1654.632,2340.383,273.836,175.87,289.199,286.243,365.09,333.341
QI0013_3966,#N/A,#N/A,Radical SAM family protein HutW similar to coproporphyrinogen III oxidase oxygen-independent associated with heme uptake,Bil_Bt,Bil_mono,-1.536294362,6.405212163,4.76786E-13,1.47307E-12,2195.726,2430.104,5127.244,3490.01,3807.371,5603.697,512.065,432.111,536.527,866.337,959.802,834.316
QI0013_3968,#N/A,#N/A,Flavodoxin,Bil_Bt,Bil_mono,-2.321465045,6.871899199,2.18936E-22,9.96546E-22,3812.33,4093.726,6808.562,6086.427,5904.001,7713.983,583.279,327.156,410.915,717.034,840.667,797.707
QI0013_3969,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.558952728,6.424921173,2.57704E-26,1.33906E-25,3026.946,4055.08,4790.758,3708.691,3998.598,5648.191,457.806,279.879,230.775,371.831,554.36,448.951
QI0013_3970,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.850287136,7.832104222,1.15982E-43,9.43182E-43,8366.852,9033.066,14053.556,11611.167,11427.838,15379.658,848.637,544.63,687.456,890.111,1294.147,1016.402
QI0013_3972,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.565336761,6.668145054,1.0552E-192,1.3194E-190,3232.327,3706.345,5987.892,5409.294,6078.053,6361.366,398.461,476.551,505.368,519.232,528.419,407.524
QI0013_3973,#N/A,#N/A,Glycogen phosphorylase (EC 2.4.1.1),Bil_Bt,Bil_mono,-2.410835779,7.532811578,4.8392E-124,2.1513E-122,5584.071,6729.022,12509.942,9649.701,8685.386,12321.015,784.205,903.934,1085.713,983.307,1086.622,830.463
QI0013_3974,#N/A,#N/A,Alpha-amylase (EC 3.2.1.1),Bil_Bt,Bil_mono,-2.726522949,5.932182667,1.6871E-115,6.4288E-114,1633.352,2159.581,4206.628,3734.222,3185.596,4157.008,198.383,306.354,257.066,283.39,307.444,199.427
QI0013_3975,#N/A,#N/A,Poly(glycerol-phosphate) alpha-glucosyltransferase (EC 2.4.1.52),Bil_Bt,Bil_mono,-3.089854817,5.454326277,1.2903E-205,1.9856E-203,1348.639,1705.029,3053.914,2512.053,2422.976,2847.614,143.276,148.449,160.666,135.038,170.055,126.207
QI0013_3976,#N/A,#N/A,Putative glycogen debranching enzyme archaeal type TIGR01561,Bil_Bt,Bil_mono,-3.038951597,6.061621987,1.2077E-232,3.02E-230,1907.487,2395.138,4736.343,3957.343,3963.101,4425.243,189.905,252.459,240.512,208.263,285.346,224.475
QI0013_3979,Phosphate Metabolism,High affinity phosphate transporter and control of PHO regulon,Polyphosphate kinase (EC 2.7.4.1),Bil_Bt,Bil_mono,-1.412509691,7.645468445,8.12026E-50,7.84763E-49,4269.809,5556.757,11345.012,10255.791,11197.678,10393.791,1273.379,2168.119,1979.6,1649.94,1950.348,1657.072
QI0013_3980,#N/A,#N/A,Exopolyphosphatase (EC 3.6.1.11),Bil_Bt,Bil_mono,-1.022499211,7.183360924,3.07417E-13,9.6048E-13,2484.846,3740.39,7427.118,7124.328,7325.038,7678.388,856.267,1718.988,1949.414,1471.156,1885.016,1555.913
QI0013_3982,Membrane Transport,Magnesium transport,Mg(2+) transport ATPase P-type (EC 3.6.3.2),Bil_Bt,Bil_mono,-1.221018475,5.697737731,3.45861E-47,3.13075E-46,1203.198,1583.57,2735.196,2324.453,2467.634,2637.857,407.787,498.299,526.79,475.487,602.398,498.085
QI0013_3983,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.375710146,0.864972173,2.7787E-09,6.99659E-09,63.465,46.007,87.731,52.173,83.59,82.632,14.412,20.802,15.58,14.265,13.451,10.598
QI0013_3985,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-2.127695948,4.85640176,1.37381E-74,2.34898E-73,668.149,1011.24,1826.796,1489.693,1595.088,1872.56,125.473,185.325,190.852,144.548,225.779,171.488
QI0013_3991,#N/A,#N/A,Branched-chain amino acid ABC transporter substrate-binding protein LivJ (TC 3.A.1.4.1),Bil_Bt,Bil_mono,-1.344460295,4.179646817,1.88715E-24,9.23043E-24,371.978,540.125,868.422,754.837,1066.064,1057.685,134.798,225.984,180.141,131.234,168.133,146.439
QI0013_3995,#N/A,#N/A,Branched-chain amino acid ABC transporter ATP-binding protein LivF (TC 3.A.1.4.1),Bil_Bt,Bil_mono,1.096486279,1.509212427,5.3903E-08,1.2612E-07,42.31,41.407,71.073,52.173,59.544,48.308,61.041,64.297,41.871,67.519,78.783,58.768
QI0013_3998,Respiration,Formate dehydrogenase,Formate dehydrogenase O beta subunit (EC 1.2.1.2),Bil_Bt,Bil_mono,-1.535760525,7.330877369,2.79454E-42,2.23173E-41,3852.877,4852.846,8387.713,8296.545,8957.914,8725.903,1283.553,1718.988,1113.951,1171.6,1488.221,1184.036
QI0013_3999,Respiration,Formate dehydrogenase,Formate dehydrogenase O alpha subunit (EC 1.2.1.2) @ selenocysteine-containing,Bil_Bt,Bil_mono,-1.492782703,9.6096254,1.42908E-24,7.05897E-24,13943.871,20698.667,48259.612,40261.666,44748.345,46014.39,4985.001,7208.782,5980.67,6876.492,8364.398,6329.628
QI0013_40,#N/A,#N/A,hypothetical protein,Bil_Bt,Bil_mono,-1.614675851,5.760571138,9.35063E-47,8.33227E-46,1298.396,1578.969,3075.014,2842.849,2737.872,3180.683,277.227,432.111,495.63,429.84,488.067,466.292
QI0013_4000,Respiration,Formate dehydrogenase,Formate dehydrogenase O alpha subunit (EC 1.2.1.2) @ selenocysteine-containing,Bil_Bt,Bil_mono,-1.219014945,8.901174905,3.12509E-23,1.47447E-22,9167.221,12998.892,25680.639,23294.487,24100.371,27179.458,3803.183,5672.282,3920.25,4518.077,5587.795,4340.179
QI0013_4004,#N/A,#N/A,Monofunctional biosynthetic peptidoglycan transglycosylase,Bil_Bt,Bil_mono,1.45628383,5.670618738,1.3124E-45,1.12923E-44,565.9,624.779,1099.409,858.072,768.345,853.013,1107.213,1313.352,1297.013,1130.708,1279.736,1100.219
